-6.112268 -19.976475 -4.417526 -18.145161 0.087672 0.182574 0.033916 0.048182
-9.530155 -18.950340 -9.917526 -19.161290 0.165164 0.084907 0.080325 0.086926
-15.657835 -6.973911 -16.391753 -6.807028 0.048148 0.008287 0.122287 0.008729
-6.868866 -7.875622 -6.737113 -8.388249 0.032989 0.024149 0.123438 0.088930
-11.288763 -11.937235 -12.314433 -11.975806 0.101414 0.033239 0.115506 0.096007
4.396392 -9.749499 2.030928 -9.331797 0.041406 0.096878 0.042258 0.243878
-3.787062 -12.380081 -3.881443 -12.447581 0.047463 0.076103 0.075920 0.106857
-16.771546 -21.239171 -16.386598 -20.778802 0.157797 0.027079 0.060111 0.016963
4.199175 -13.510421 5.190722 -13.800691 0.055807 0.136800 0.066582 0.243423
2.739845 -12.325749 2.216495 -13.748848 0.017090 0.058093 0.019227 0.114242
-10.659845 -11.599424 -10.386598 -11.493664 0.047670 0.016505 0.102457 0.039381
-12.794381 -5.229176 -11.592784 -5.391705 0.041695 0.011554 0.152841 0.032473
-82.159639 -13.246227 25.288660 -14.303571 0.027590 0.093701 0.035088 0.175088
-1.905722 -5.843260 -2.391753 -5.972350 0.043995 0.065387 0.124863 0.262327
-295.574691 -6.928237 3.865979 -6.770737 0.028794 0.060509 0.030372 0.300950
-11.369845 -2.459914 -9.994845 -1.062788 0.022037 0.068095 0.151281 0.078445
-5.287577 -5.638272 -5.536082 -5.350230 0.059570 0.034635 0.169304 0.193709
6.658144 -20.468209 6.969072 -20.213710 0.040335 0.219714 0.016249 0.110389
-4.968918 -24.753318 -5.742268 -25.496544 0.054515 0.084654 0.021014 0.016750
-6.807887 -8.107465 -7.716495 -8.014977 0.072484 0.058819 0.173401 0.160251
-1096.638763 -21.718047 5.293814 -20.898041 0.036253 0.136361 0.010846 0.047806
-6.083608 -124.056083 -6.618557 -24.807028 0.152769 0.171286 0.033895 0.062436
-10.752423 -2.400812 -10.989691 -1.586406 0.033164 0.013861 0.168511 0.076704
-98.510052 -8.907097 3.237113 -10.446429 0.027542 0.034226 0.043715 0.107618
-3.242320 -13.856941 -2.752577 -13.639977 0.030712 0.046080 0.040531 0.051434
-4.586340 -5.155248 -5.154639 -5.267281 0.026615 0.050168 0.104469 0.104926
-15.524330 -23.294084 -15.376289 -22.800691 0.265162 0.042310 0.075924 0.031660
1.508557 -14.490363 -0.185567 -15.760369 0.050777 0.128327 0.032678 0.180605
-16.872062 -15.702615 -16.731959 -15.988479 0.131606 0.020635 0.141797 0.017204
0.507938 -13.835426 0.695876 -13.811060 0.073845 0.123562 0.054301 0.180883
-3.560928 -7.474925 -3.592784 -7.802419 0.047083 0.049896 0.112140 0.183056
-97.332835 -12.792028 1.680412 -12.743088 0.046655 0.138037 0.040075 0.204159
-1.523299 -5.583577 -2.134021 -6.418203 0.026929 0.011422 0.045427 0.096488
-8.811804 -3.226002 -8.438144 -2.001152 0.030088 0.023830 0.142514 0.074320
-6.292165 -6.491509 -6.262887 -7.019585 0.029966 0.031726 0.121191 0.082998
-104.266031 -19.955167 -4.288660 -21.219470 0.174136 0.123848 0.065737 0.114196
-193.875670 -15.660933 6.634021 -15.812212 0.048334 0.175826 0.022582 0.218081
3.633969 -6.536457 3.376289 -8.351959 0.027409 0.018541 0.042115 0.237723
-2.604691 -11.046722 -1.932990 -12.810484 0.035323 0.061570 0.099007 0.123838
-198.634227 -3.145127 1.500000 -2.032258 0.026527 0.029222 0.056873 0.162745
-294.750979 -14.091895 6.128866 -5.702765 0.038396 0.163882 0.007013 0.032972
-2.926701 -16.168324 0.510309 -15.096774 0.101097 0.180840 0.038667 0.121640
-5.804381 -4.949844 -5.376289 -2.970622 0.046879 0.019524 0.079118 0.087295
-8.397062 -6.410115 -9.371134 -7.906106 0.048270 0.026401 0.173889 0.092726
-5.018660 -11.486976 -6.046392 -11.970622 0.060258 0.051735 0.098244 0.101441
-9.610361 -7.513341 -7.938144 -7.854263 0.036309 0.009794 0.090812 0.057675
-18.180464 -20.786008 -19.010309 -19.804147 0.233806 0.022222 0.067979 0.034180
-83.317680 -2.251659 19.479381 -0.865783 0.017261 0.007205 0.025673 0.066341
